,Unnamed: 0,ID,ANIO,LESIONADOS,FALLECIDOS,LATITUD_Y,LONGITUD_X,PROVINCIA,CANTON,PARROQUIA,ZONA,FECHA,HORA,PERIODO_2,DIA_1,DIA_2,MES_1,MES_2,FERIADO,CAUSA_PROBABLE,TIPO_DE_SINIESTRO,TIPO_DE_VEHICULO_1,AUTOMOVIL,BICICLETA,BUS,CAMION,CAMIONETA,EMERGENCIAS,ESPECIAL,FURGONETA,MOTOCICLETA,NO_IDENTIFICADO,SCOOTER_ELECTRICO,TRICIMOTO,VEHICULO_DEPORTIVO_UTILITARIO,SUMA_DE_VEHICULOS,EDAD_1,SEXO_1,CONDICION_1,PARTICIPANTE_1,CASCO_1,CINTURON_1,KMeans_Cluster
33649,143625,143626,2023,3,1,-0.126169,-78.516695,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,01:28:00,1,LUNES,1,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,MUJER,FALLECIDO,PASAJERO,NO,NO,1
33650,143628,143629,2023,0,0,-0.121985,-78.463045,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,03:10:00,3,LUNES,1,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
33651,143629,143630,2023,0,1,-0.445028,-78.632361,PICHINCHA,MEJIA,ALOAG,RURAL,2023-03-20,03:55:00,3,LUNES,1,MARZO,3,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,NO,3
33652,143638,143639,2023,0,0,-0.205875,-78.494919,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,08:20:00,8,LUNES,1,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,46,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33653,143641,143642,2023,0,0,-0.262313,-78.547766,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,10:20:00,10,LUNES,1,MARZO,3,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,BUS,1,0,1,0,0,0,0,0,0,0,0,0,0,2,47,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33654,143643,143644,2023,4,0,-0.326168,-78.519311,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,10:30:00,10,LUNES,1,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,HOMBRE,LESIONADO,PASAJERO,NO,NO,1
33655,143649,143650,2023,3,0,-0.239781,-78.523962,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,12:27:00,12,LUNES,1,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,36,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,SI,NO,1
33656,143666,143667,2023,1,0,-0.146913,-78.491251,PICHINCHA,QUITO,QUITO,URBANA,2023-03-20,20:15:00,20,LUNES,1,MARZO,3,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,CAMION,0,0,0,1,0,0,0,0,0,0,1,0,0,2,47,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
33657,143674,143675,2023,0,0,-0.292109,-78.546265,PICHINCHA,QUITO,QUITO,URBANA,2023-03-21,06:43:00,6,MARTES,2,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,COLISION,BUS,1,0,2,0,0,0,0,0,0,0,0,0,0,3,50,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33658,143689,143690,2023,0,1,-0.081996,-78.413034,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2023-03-21,15:55:00,15,MARTES,2,MARZO,3,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,74,MUJER,FALLECIDO,PEATON,NO,NO,3
33659,143699,143700,2023,0,0,-0.141405,-78.470166,PICHINCHA,QUITO,QUITO,URBANA,2023-03-21,21:50:00,21,MARTES,2,MARZO,3,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,59,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33660,143715,143716,2023,0,0,-0.203559,-78.430841,PICHINCHA,QUITO,CUMBAYA,RURAL,2023-03-22,17:40:00,17,MIERCOLES,3,MARZO,3,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,COLISION,CAMIONETA,2,0,0,0,1,0,0,0,0,0,0,0,0,3,46,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33661,143727,143728,2023,0,0,-0.171712,-78.487736,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,01:45:00,1,JUEVES,4,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
33662,143729,143730,2023,0,0,-0.246766,-78.525238,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,06:30:00,6,JUEVES,4,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,CAMIONETA,1,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
33663,143730,143731,2023,0,0,-0.288471,-78.475429,PICHINCHA,QUITO,CONOCOTO,RURAL,2023-03-23,06:45:00,6,JUEVES,4,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,32,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33664,143733,143734,2023,0,0,-0.210389,-78.502405,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,07:55:00,7,JUEVES,4,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,CAMIONETA,0,0,0,0,2,0,0,0,0,0,0,0,0,2,56,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33665,143734,143735,2023,0,0,-0.064822,-78.288341,PICHINCHA,CAYAMBE,ASCAZUBI,URBANA,2023-03-23,08:00:00,8,JUEVES,4,MARZO,3,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,CAMIONETA,1,0,0,0,1,0,0,0,0,0,0,0,0,2,31,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,SI,1
33666,143736,143737,2023,3,0,-0.103276,-78.451562,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2023-03-23,11:30:00,11,JUEVES,4,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,21,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,3
33667,143741,143742,2023,0,0,-0.153463,-78.477681,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,14:35:00,14,JUEVES,4,MARZO,3,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,FURGONETA,1,0,0,0,0,0,0,1,0,0,0,0,0,2,43,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33668,143743,143744,2023,0,0,-0.107638,-78.447104,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2023-03-23,15:53:00,15,JUEVES,4,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,24,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33669,143744,143745,2023,0,0,-0.198535,-78.464456,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,16:40:00,16,JUEVES,4,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,OTROS,CAMION,0,0,0,2,1,0,0,0,0,0,0,0,0,3,47,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33670,143748,143749,2023,0,1,-0.446833,-78.746278,PICHINCHA,MEJIA,MANUEL CORNEJO ASTORGA,RURAL,2023-03-23,17:40:00,17,JUEVES,4,MARZO,3,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,NO,3
33671,143751,143752,2023,1,0,-0.200204,-78.499996,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,18:24:00,18,JUEVES,4,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,OTROS,MOTOCICLETA,0,0,0,0,0,0,0,0,2,0,0,0,0,2,54,MUJER,LESIONADO,PEATON,NO,NO,1
33672,143754,143755,2023,0,0,-0.163371,-78.486145,PICHINCHA,QUITO,QUITO,URBANA,2023-03-23,19:45:00,19,JUEVES,4,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE POSTERIOR,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,40,MUJER,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33673,143755,143756,2023,1,0,-0.344037,-78.454588,PICHINCHA,RUMINIAHUI,SANGOLQUI,RURAL,2023-03-23,20:45:00,20,JUEVES,4,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CAIDA DE PASAJERO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,HOMBRE,LESIONADO,PASAJERO,NO,SI,3
33674,143764,143765,2023,0,0,-0.320639,-78.922278,PICHINCHA,MEJIA,MANUEL CORNEJO ASTORGA,RURAL,2023-03-24,02:30:00,2,VIERNES,5,MARZO,3,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,VEHICULO DEPORTIVO UTILITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33675,143768,143769,2023,0,1,-0.266261,-78.551241,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,06:40:00,6,VIERNES,5,MARZO,3,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,BUS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38,HOMBRE,FALLECIDO,PEATON,NO,NO,1
33676,143770,143771,2023,2,0,-0.336161,-78.541551,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,07:40:00,7,VIERNES,5,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,8,MUJER,LESIONADO,PASAJERO,SI,NO,1
33677,143772,143773,2023,1,0,-0.223432,-78.513053,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,10:00:00,10,VIERNES,5,MARZO,3,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,BUS,0,0,1,0,0,0,0,0,0,0,1,0,0,2,33,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
33678,143777,143778,2023,0,0,-0.126444,-78.478062,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,12:51:00,12,VIERNES,5,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",OTROS,CAMIONETA,1,0,0,0,1,0,0,0,0,0,0,0,0,2,41,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33679,143783,143784,2023,1,0,-0.317927,-78.570282,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,14:40:00,14,VIERNES,5,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CAIDA DE PASAJERO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,HOMBRE,LESIONADO,PASAJERO,NO,NO,1
33680,143791,143792,2023,0,0,-0.123336,-78.482693,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,18:30:00,18,VIERNES,5,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,61,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33681,143794,143795,2023,0,0,-0.106891,-78.472913,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,20:00:00,20,VIERNES,5,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,OTROS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
33682,143796,143797,2023,0,0,-0.193683,-78.461021,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,20:50:00,20,VIERNES,5,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE FRONTAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,70,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33683,143797,143798,2023,0,0,-0.182543,-78.506383,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,20:50:00,20,VIERNES,5,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33684,143800,143801,2023,0,0,-0.095608,-78.469392,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,22:00:00,22,VIERNES,5,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,MUJER,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33685,143801,143802,2023,4,0,-0.162783,-78.478485,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,22:15:00,22,VIERNES,5,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,CAMION,1,0,0,1,0,0,0,0,0,0,0,0,0,2,23,HOMBRE,LESIONADO,PASAJERO,NO,NO,1
33686,143802,143803,2023,0,0,-0.122223,-78.495573,PICHINCHA,QUITO,QUITO,URBANA,2023-03-24,23:00:00,23,VIERNES,5,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,30,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33687,143805,143806,2023,0,0,-0.259211,-78.551129,PICHINCHA,QUITO,QUITO,URBANA,2023-03-25,00:02:00,0,SABADO,6,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,34,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33688,143810,143811,2023,3,0,-0.175011,-78.493552,PICHINCHA,QUITO,QUITO,URBANA,2023-03-25,02:20:00,2,SABADO,6,MARZO,3,NO,"CONDICIONES AMBIENTALES Y/O ATMOSFERICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,CAMIONETA,1,0,0,0,1,0,0,0,0,0,0,0,0,2,32,HOMBRE,LESIONADO,PASAJERO,NO,NO,1
33689,143828,143829,2023,0,0,-0.006255,-78.451829,PICHINCHA,QUITO,SAN ANTONIO (QUITO),RURAL,2023-03-25,11:03:00,11,SABADO,6,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,48,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33690,143831,143832,2023,1,0,-0.270031,-78.538871,PICHINCHA,QUITO,QUITO,URBANA,2023-03-25,12:35:00,12,SABADO,6,MARZO,3,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO AL PEATON.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78,MUJER,LESIONADO,PEATON,NO,NO,1
33691,143832,143833,2023,2,0,-0.193323,-78.498428,PICHINCHA,QUITO,QUITO,URBANA,2023-03-25,13:08:00,13,SABADO,6,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",OTROS,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,32,HOMBRE,LESIONADO,PASAJERO,NO,NO,1
33692,143842,143843,2023,1,0,-0.287508,-78.564863,PICHINCHA,QUITO,QUITO,URBANA,2023-03-25,15:10:00,15,SABADO,6,MARZO,3,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,2,0,0,0,2,36,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
33693,143846,143847,2023,0,0,-0.290732,-78.561584,PICHINCHA,QUITO,QUITO,URBANA,2023-03-25,17:00:00,17,SABADO,6,MARZO,3,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,BUS,1,0,1,0,0,0,0,0,0,0,0,0,0,2,57,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33694,143850,143851,2023,0,2,-0.449411,-78.585734,PICHINCHA,MEJIA,ALOAG,URBANA,2023-03-25,19:40:00,19,SABADO,6,MARZO,3,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE FRONTAL,MOTOCICLETA,0,0,0,0,0,0,0,0,2,0,0,0,0,2,29,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,SI,1
33695,143855,143856,2023,0,0,-0.130446,-78.448309,PICHINCHA,QUITO,LLANO CHICO,RURAL,2023-03-25,20:40:00,20,SABADO,6,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE CARRIL,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
33696,143858,143859,2023,0,0,-0.084453,-78.419391,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2023-03-25,21:24:00,21,SABADO,6,MARZO,3,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",OTROS,AUTOMOVIL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,22,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33697,143871,143872,2023,0,0,-0.202083,-78.511007,PICHINCHA,QUITO,QUITO,URBANA,2023-03-26,02:30:00,2,DOMINGO,7,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
33698,143873,143874,2023,0,0,-0.335418,-78.539465,PICHINCHA,QUITO,QUITO,URBANA,2023-03-26,03:00:00,3,DOMINGO,7,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,FURGONETA,1,0,0,0,0,0,0,1,0,0,0,0,0,2,34,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33699,143874,143875,2023,0,1,-0.016544,-78.451312,PICHINCHA,QUITO,SAN ANTONIO (QUITO),RURAL,2023-03-26,03:00:00,3,DOMINGO,7,MARZO,3,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,38,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,NO,3
33700,143880,143881,2023,0,0,-0.188355,-78.446378,PICHINCHA,QUITO,NAYON,RURAL,2023-03-26,05:15:00,5,DOMINGO,7,MARZO,3,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE FRONTAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,49,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
33701,143892,143893,2023,2,0,-0.363255,-78.473209,PICHINCHA,RUMINIAHUI,SANGOLQUI,URBANA,2023-03-26,09:30:00,9,DOMINGO,7,MARZO,3,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,VEHICULO DEPORTIVO UTILITARIO,1,0,0,0,0,0,0,0,0,0,0,0,1,2,38,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,SI,1
33702,143895,143896,2023,2,0,-0.198748,-78.484381,PICHINCHA,QUITO,QUITO,URBANA,2023-03-26,10:45:00,10,DOMINGO,7,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,BUS,0,1,1,0,0,0,0,0,0,0,0,0,0,2,64,HOMBRE,LESIONADO,PASAJERO,NO,NO,1
33703,143896,143897,2023,2,0,-0.185174,-78.452892,PICHINCHA,QUITO,NAYON,RURAL,2023-03-26,11:11:00,11,DOMINGO,7,MARZO,3,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",OTROS,MOTOCICLETA,1,0,0,0,0,0,0,0,1,1,0,0,0,3,27,HOMBRE,LESIONADO,PASAJERO,NO,NO,3
33704,143905,143906,2023,0,0,-0.131698,-78.496602,PICHINCHA,QUITO,QUITO,URBANA,2023-03-26,15:30:00,15,DOMINGO,7,MARZO,3,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,1,0,0,0,1,0,0,0,0,0,0,0,0,2,64,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33705,143906,143907,2023,0,0,-0.183374,-78.482088,PICHINCHA,QUITO,QUITO,URBANA,2023-03-26,15:55:00,15,DOMINGO,7,MARZO,3,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,50,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
33706,143913,143914,2023,1,0,-0.304257,-78.565346,PICHINCHA,QUITO,QUITO,URBANA,2023-03-26,17:00:00,17,DOMINGO,7,MARZO,3,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO AL PEATON.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45,HOMBRE,LESIONADO,PEATON,NO,NO,1
